Date,Open,High,Low,Close,Volume,Openint
2013-12-23,16.19,16.495,16.19,16.495,226955
2013-12-27,16.59,16.924,16.59,16.781,231943
2013-12-30,16.781,16.781,16.6,16.724,300803
2014-01-02,16.685,16.685,16.571,16.59,146155
2014-01-03,16.542,16.542,16.428,16.485,94506
2014-01-07,16.59,16.59,16.066,16.199,215351
2014-01-08,16.114,16.228,15.742,16.114,205828
2014-01-09,16.208,16.208,16.008,16.056,85059
2014-01-10,15.856,16.018,15.732,16.018,235792
2014-01-13,16.104,16.58,15.989,16.018,168625
2014-01-14,16.066,16.341,15.96,16.19,72253
2014-01-15,16.19,16.819,16.19,16.542,307882
2014-01-16,16.781,17.019,16.59,16.828,372016
2014-01-17,16.961,16.981,16.408,16.457,206207
2014-01-20,16.447,16.734,16.418,16.457,174148
2014-01-21,16.685,17.238,16.495,17.162,377623
2014-01-22,17.171,17.335,17.115,17.162,369689
2014-01-23,17.162,17.525,17.134,17.448,332768
2014-01-24,17.506,17.544,17.4,17.496,184393
2014-01-27,17.448,17.552,16.734,17.486,255981
2014-01-28,17.496,17.534,17.219,17.306,128513
2014-01-29,17.352,17.486,17.306,17.486,74250
2014-01-30,17.486,17.486,17.162,17.372,94859
2014-01-31,17.372,17.496,17.343,17.486,69043
2014-02-03,17.486,17.629,17.258,17.352,167598
2014-02-04,17.162,17.391,16.971,17.276,51487
2014-02-05,17.276,17.276,17.162,17.201,85002
2014-02-06,17.171,17.544,16.848,17.019,231536
2014-02-07,17.115,17.162,16.961,17.105,107961
2014-02-10,17.162,17.429,17.019,17.076,112234
2014-02-11,17.248,17.248,17.028,17.115,78367
2014-02-12,17.152,17.162,16.018,16.828,278773
2014-02-13,16.809,16.828,16.208,16.8,274197
2014-02-14,16.876,16.971,16.542,16.838,74100
2014-02-17,16.924,16.961,16.59,16.59,75100
2014-02-18,16.59,16.848,16.304,16.838,193635
2014-02-19,16.934,16.971,16.734,16.838,88468
2014-02-20,16.781,16.781,16.4,16.676,75342
2014-02-21,16.676,16.676,16.4,16.447,113568
2014-02-24,16.438,16.542,16.361,16.495,90903
2014-02-25,16.495,16.495,16.304,16.314,85818
2014-02-26,16.304,16.37,15.827,16.018,239253
2014-02-27,15.923,16.447,15.799,15.932,584914
2014-02-28,15.942,16.685,15.942,16.685,157569
2014-03-03,16.208,16.208,14.588,15.684,931193
2014-03-04,15.637,16.351,15.637,16.304,182347
2014-03-05,16.351,16.638,16.018,16.066,181180
2014-03-06,16.114,16.571,16.104,16.218,165509
2014-03-07,16.4,16.561,16.16,16.16,136606
2014-03-10,16.16,16.418,15.999,16.16,220418
2014-03-11,16.16,16.208,15.951,15.97,34712
2014-03-12,13.644,14.74,13.49,14.301,2442799
2014-03-13,14.301,14.445,13.063,13.348,870816
2014-03-14,13.119,13.148,12.357,12.357,1152142
2014-03-17,12.395,14.55,12.395,14.274,937252
2014-03-18,14.274,14.274,13.644,13.683,727901
2014-03-19,13.816,14.101,13.483,13.587,582651
2014-03-20,13.587,13.825,13.539,13.825,447440
2014-03-21,13.93,14.731,13.93,14.301,720756
2014-03-24,14.54,14.588,14.207,14.397,200049
2014-03-25,14.493,14.493,14.397,14.484,71135
2014-03-26,14.511,15.016,14.484,14.655,334837
2014-03-27,14.826,14.875,14.588,14.702,289477
2014-03-28,14.778,14.921,14.683,14.683,417621
2014-03-31,14.788,14.921,14.607,14.607,310467
2014-04-01,14.836,14.988,14.702,14.875,293893
2014-04-02,14.921,15.246,14.921,15.159,119294
2014-04-03,15.179,15.35,15.113,15.256,99084
2014-04-04,15.256,15.256,14.855,15.036,92380
2014-04-07,14.778,14.845,14.397,14.521,139108
2014-04-08,14.54,14.674,14.455,14.493,38224
2014-04-09,14.493,14.778,14.493,14.55,43455
2014-04-10,14.731,14.731,14.216,14.216,103068
2014-04-11,14.178,14.368,14.016,14.083,119052
2014-04-14,14.016,14.016,13.663,13.92,122818
2014-04-15,13.825,13.873,13.73,13.73,50455
2014-04-16,13.739,13.901,13.549,13.577,195360
2014-04-17,13.634,14.007,13.634,13.939,55003
2014-04-22,14.254,14.397,14.197,14.35,71815
2014-04-23,14.445,14.55,14.207,14.32,40362
2014-04-24,14.301,14.435,13.834,14.016,87289
2014-04-25,14.016,14.207,13.854,14.207,31615
2014-04-28,14.207,14.368,14.035,14.207,51998
2014-04-29,14.35,14.35,14.111,14.301,21121
2014-04-30,14.301,14.301,14.149,14.292,28885
2014-05-02,14.284,14.284,14.016,14.016,46637
2014-05-05,14.149,14.274,13.663,13.72,187388
2014-05-06,13.72,13.92,13.683,13.683,13153
2014-05-07,13.683,13.7,12.881,13.348,293792
2014-05-08,13.396,13.787,13.396,13.606,85164
2014-05-09,13.596,13.7,13.3,13.3,330639
2014-05-12,13.29,13.29,13.063,13.253,51042
2014-05-13,13.253,13.52,13.253,13.52,73393
2014-05-14,13.539,13.673,13.367,13.587,65215
2014-05-15,13.816,13.816,13.587,13.587,29505
2014-05-16,13.396,13.51,12.986,13.357,28972
2014-05-19,13.416,13.7,13.357,13.7,205041
2014-05-20,13.749,13.825,13.539,13.557,32033
2014-05-21,13.539,13.587,13.539,13.539,99364
2014-05-22,13.557,14.158,13.557,14.158,67909
2014-05-23,14.292,14.559,13.977,13.977,68581
2014-05-26,14.14,14.301,14.016,14.197,19332
2014-05-27,14.254,14.292,14.111,14.111,14316
2014-05-28,14.225,14.225,14.064,14.111,15289
2014-05-29,14.187,14.245,14.074,14.197,19874
2014-05-30,14.197,14.493,14.025,14.493,168311
2014-06-02,14.588,14.865,14.54,14.683,56027
2014-06-03,14.769,14.778,14.635,14.665,104833
2014-06-04,14.769,14.769,14.607,14.607,59367
2014-06-05,14.635,15.532,14.635,15.398,549262
2014-06-06,15.684,16.266,15.666,15.732,673629
2014-06-09,16.16,16.16,15.789,15.97,153186
2014-06-10,16.16,16.16,15.799,15.809,113684
2014-06-11,15.894,15.894,15.456,15.513,201636
2014-06-12,15.56,15.732,15.541,15.732,38015
2014-06-13,15.76,15.76,15.341,15.35,116319
2014-06-16,15.275,15.494,14.788,15.494,99790
2014-06-17,15.675,15.684,15.436,15.541,71862
2014-06-18,15.694,15.923,15.608,15.923,40660
2014-06-20,15.914,16.132,15.847,15.951,50785
2014-06-23,15.732,15.817,15.35,15.589,87513
2014-06-24,15.579,15.579,15.084,15.141,91887
2014-06-25,15.113,15.113,14.407,14.721,178907
2014-06-26,14.721,14.979,14.417,14.588,98480
2014-06-27,14.635,14.635,14.197,14.301,155615
2014-06-30,14.378,14.559,14.311,14.53,44207
2014-07-01,14.54,14.626,14.33,14.368,40475
2014-07-02,14.455,14.702,14.407,14.493,53708
2014-07-03,14.588,14.665,13.625,14.301,75750
2014-07-04,14.493,14.54,14.158,14.368,29566
2014-07-07,14.397,14.484,14.301,14.301,12523
2014-07-08,14.493,14.626,14.417,14.588,60847
2014-07-09,14.521,14.683,14.511,14.521,27338
2014-07-10,14.598,14.778,14.35,14.378,22552
2014-07-11,14.493,14.53,14.207,14.254,43544
2014-07-14,14.435,14.568,14.035,14.035,49529
2014-07-15,14.111,14.284,14.111,14.158,22154
2014-07-16,14.254,14.301,14.111,14.149,33063
2014-07-17,14.187,14.235,14.12,14.207,18474
2014-07-18,13.977,14.635,13.683,14.54,148281
2014-07-21,14.54,14.645,14.301,14.616,88671
2014-07-22,14.616,14.711,14.559,14.702,174089
2014-07-23,14.759,15.026,14.616,14.875,77614
2014-07-24,14.969,14.969,14.588,14.778,44837
2014-07-25,14.845,15.008,14.836,14.903,32614
2014-07-28,14.931,14.988,14.598,14.778,30344
2014-07-29,14.875,14.875,14.626,14.778,46582
2014-07-30,14.683,14.778,14.53,14.693,238368
2014-07-31,14.721,14.721,14.588,14.588,23523
2014-08-01,14.53,14.798,14.254,14.358,120689
2014-08-04,14.301,14.588,14.111,14.54,44787
2014-08-05,14.635,14.778,14.598,14.683,85075
2014-08-06,14.731,14.731,14.33,14.378,25122
2014-08-07,14.445,14.445,13.73,13.797,118276
2014-08-08,13.758,13.825,13.253,13.825,203978
2014-08-11,13.977,14.207,13.92,14.207,46779
2014-08-12,14.254,14.254,13.834,14.083,19397
2014-08-13,14.083,14.301,13.92,14.301,24901
2014-08-14,14.35,14.588,14.34,14.588,40309
2014-08-18,14.588,14.711,14.445,14.54,123905
2014-08-19,14.55,15.026,14.55,14.959,190597
2014-08-20,14.959,15.113,14.788,15.113,62848
2014-08-21,15.159,15.466,15.159,15.446,136440
2014-08-22,15.475,15.494,15.065,15.303,60352
2014-08-25,15.322,15.331,14.921,15.065,36592
2014-08-26,15.055,15.065,14.921,14.969,28261
2014-08-27,15.065,15.303,15.016,15.256,45245
2014-08-28,15.256,15.303,14.445,14.521,104265
2014-08-29,14.511,15.046,14.502,14.778,64094
2014-09-01,14.807,14.969,14.731,14.731,69155
2014-09-02,14.759,14.826,14.683,14.826,105031
2014-09-03,14.826,15.331,14.778,15.113,165494
2014-09-04,15.217,15.217,15.008,15.15,49083
2014-09-05,15.246,15.256,15.159,15.236,43886
2014-09-08,15.265,15.313,15.188,15.256,28872
2014-09-09,15.256,15.96,15.256,15.827,237239
2014-09-10,15.75,16.066,15.75,15.97,92326
2014-09-11,16.114,16.114,15.923,16.114,165885
2014-09-12,16.075,16.114,15.56,15.837,90965
2014-09-15,15.837,16.027,15.589,15.923,44149
2014-09-16,15.923,16.16,15.876,16.104,37021
2014-09-17,16.18,16.428,16.16,16.208,143379
2014-09-18,16.304,16.4,15.96,15.96,126149
2014-09-19,15.989,16.37,15.98,15.98,91235
2014-09-22,16.208,16.257,15.923,15.951,20054
2014-09-23,16.056,16.199,15.837,15.837,53687
2014-09-24,15.827,16.018,15.732,15.817,35463
2014-09-25,15.837,16.114,15.837,15.837,27251
2014-09-26,15.827,15.827,15.779,15.817,17760
2014-09-29,15.827,15.923,15.817,15.817,21215
2014-09-30,15.809,15.97,15.809,15.817,85769
2014-10-01,15.914,15.914,15.809,15.817,57300
2014-10-02,15.732,15.876,15.57,15.856,71720
2014-10-03,15.904,15.923,15.827,15.923,14952
2014-10-06,16.018,16.16,16.018,16.16,35001
2014-10-07,16.19,16.199,15.97,16.18,18055
2014-10-08,15.914,16.124,15.914,15.96,10972
2014-10-09,16.018,16.16,15.914,16.075,45787
2014-10-10,15.923,16.008,14.693,15.637,67899
2014-10-13,15.817,15.817,15.284,15.398,238897
2014-10-14,15.208,15.389,14.645,14.969,191556
2014-10-15,15.065,15.246,14.683,14.74,53080
2014-10-16,14.74,14.921,14.598,14.836,287320
2014-10-17,14.911,15.398,14.911,15.398,42697
2014-10-20,15.417,15.732,15.398,15.503,46892
2014-10-21,15.637,15.722,15.446,15.694,27272
2014-10-22,15.742,15.923,15.513,15.656,25526
2014-10-23,15.656,15.827,15.656,15.732,75579
2014-10-24,15.75,15.876,15.684,15.876,36029
2014-10-27,15.904,15.97,15.789,15.923,91024
2014-10-28,15.923,15.999,15.827,15.904,83614
2014-10-29,15.904,15.923,15.732,15.894,28389
2014-10-30,15.914,15.914,15.76,15.876,49937
2014-10-31,15.914,15.923,15.76,15.923,24299
2014-11-03,15.827,15.876,15.789,15.866,82425
2014-11-04,15.876,16.218,15.837,16.056,171184
2014-11-05,16.018,16.114,15.923,15.951,61898
2014-11-06,15.951,16.208,15.923,16.16,46982
2014-11-07,16.16,16.16,15.732,15.799,60148
2014-11-10,15.923,15.923,15.589,15.684,16488
2014-11-12,15.77,15.77,15.446,15.627,46724
2014-11-13,15.466,15.779,15.36,15.522,30967
2014-11-14,15.408,15.684,15.398,15.675,15218
2014-11-17,15.675,15.876,15.446,15.713,69680
2014-11-18,15.713,16.151,15.656,16.114,205573
2014-11-19,16.218,16.961,16.218,16.905,571005
2014-11-20,16.905,16.971,16.571,16.876,133691
2014-11-21,16.971,17.258,16.952,17.115,386531
2014-11-24,17.229,17.372,17.048,17.152,157004
2014-11-25,17.162,17.162,16.618,17.142,119423
2014-11-26,17.105,17.162,16.981,17.019,71407
2014-11-27,17.115,17.115,16.609,16.685,110865
2014-11-28,16.915,16.915,16.667,16.715,59376
2014-12-01,16.715,16.876,16.6,16.609,37366
2014-12-02,16.781,17.142,16.609,17.142,125465
2014-12-03,17.067,17.525,16.981,17.038,291508
2014-12-04,17.019,17.067,16.418,16.58,205855
2014-12-05,16.609,16.771,16.495,16.59,115847
2014-12-08,16.876,16.924,16.324,16.495,184058
2014-12-09,14.875,16.018,14.875,15.809,1187212
2014-12-10,15.989,16.295,15.876,16.018,107213
2014-12-11,16.047,16.16,15.398,15.398,134151
2014-12-12,15.398,15.713,15.256,15.256,99772
2014-12-15,15.256,15.494,15.159,15.466,98247
2014-12-16,15.446,15.466,14.883,15.466,165940
2014-12-17,15.494,15.532,15.198,15.446,30474
2014-12-18,15.694,15.827,15.313,15.77,103566
2014-12-19,15.923,15.923,15.436,15.436,75596
2014-12-22,15.513,15.684,15.35,15.398,135616
2014-12-23,15.398,15.684,15.369,15.608,160215
2014-12-29,15.608,15.713,15.541,15.599,36326
2014-12-30,15.637,15.989,15.608,15.923,212890
2015-01-02,16.295,16.295,15.827,16.018,41739
2015-01-05,16.066,16.066,15.827,15.847,38503
2015-01-07,15.876,16.066,15.732,16.056,51438
2015-01-08,16.066,16.066,15.914,16.037,67603
2015-01-09,16.114,16.19,15.999,16.066,42216
2015-01-12,16.16,16.16,15.932,16.132,104418
2015-01-13,16.132,16.141,16.018,16.027,21346
2015-01-14,15.97,16.114,15.876,15.914,36489
2015-01-15,15.914,16.018,15.303,15.446,203428
2015-01-16,15.541,15.55,15.236,15.256,110329
2015-01-19,15.446,15.494,15.246,15.246,86065
2015-01-20,15.303,15.313,15.065,15.113,78126
2015-01-21,15.246,15.293,15.208,15.293,81734
2015-01-22,15.303,15.827,15.303,15.541,172584
2015-01-23,15.799,15.799,15.541,15.541,76331
2015-01-26,15.817,15.817,15.513,15.513,96498
2015-01-27,15.675,15.817,15.466,15.466,93729
2015-01-28,15.541,15.589,15.208,15.256,253117
2015-01-29,15.256,15.35,15.103,15.303,261681
2015-01-30,15.408,15.637,15.398,15.446,39702
2015-02-02,15.684,15.684,15.208,15.256,69288
2015-02-03,15.408,15.446,15.208,15.303,62112
2015-02-04,15.256,15.417,15.159,15.303,52898
2015-02-05,15.427,15.427,15.159,15.256,46214
2015-02-06,15.341,15.704,15.303,15.646,85037
2015-02-09,15.637,15.637,15.408,15.408,39574
2015-02-10,15.446,15.627,15.446,15.446,17135
2015-02-11,15.589,15.684,15.446,15.541,30751
2015-02-12,15.57,15.675,15.265,15.303,37772
2015-02-13,15.484,15.541,15.35,15.522,32470
2015-02-16,15.599,15.827,15.522,15.732,102967
2015-02-17,15.732,15.876,15.637,15.809,44062
2015-02-18,15.779,16.018,15.732,15.789,44381
2015-02-19,15.96,15.96,15.694,15.789,24195
2015-02-20,15.827,15.827,15.637,15.656,30853
2015-02-23,15.684,15.876,15.684,15.827,106270
2015-02-24,15.809,15.97,15.732,15.97,38999
2015-02-25,15.97,16.542,15.923,16.304,148535
2015-02-26,16.447,16.647,16.4,16.495,178726
2015-02-27,16.542,16.971,16.467,16.828,265345
2015-03-02,16.828,17.343,16.828,17.219,204712
2015-03-03,17.306,17.439,17.258,17.335,102007
2015-03-04,17.352,17.362,16.676,17.209,165236
2015-03-05,17.209,17.544,17.076,17.496,121266
2015-03-06,17.544,18.116,17.448,17.926,389542
2015-03-09,17.926,17.926,17.667,17.762,162368
2015-03-10,17.926,18.116,17.906,18,207858
2015-03-11,18.116,18.116,17.552,17.639,309969
2015-03-12,17.61,17.877,17.258,17.687,176641
2015-03-13,17.734,17.829,17.572,17.649,61286
2015-03-16,17.649,18,17.6,17.992,61654
2015-03-17,18,18,17.753,17.81,47337
2015-03-18,17.81,17.81,17.477,17.687,58814
2015-03-19,17.658,17.8,17.591,17.667,82586
2015-03-20,17.552,17.782,17.467,17.467,291911
2015-03-23,17.467,18.487,17.467,18.345,434404
2015-03-24,18.468,18.707,18.307,18.688,282027
2015-03-25,18.727,18.878,18.307,18.354,218317
2015-03-26,18.307,18.43,18.135,18.307,81383
2015-03-27,18.307,18.363,18.03,18.297,158846
2015-03-30,18.401,18.792,18.297,18.783,133371
2015-03-31,18.735,18.783,18.688,18.764,84756
2015-04-01,18.773,19.822,18.688,19.441,535988
2015-04-02,19.679,20.213,19.479,19.927,783748
2015-04-07,20.07,20.49,20.07,20.309,455553
2015-04-08,20.5,20.557,20.222,20.29,308829
2015-04-09,20.27,20.309,19.841,20.118,236439
2015-04-10,20.27,20.29,19.546,19.641,236204
2015-04-13,19.976,20.213,19.746,20.166,102549
2015-04-14,20.176,20.403,19.918,20.222,147380
2015-04-15,20.213,20.26,19.832,20.176,166196
2015-04-16,20.185,20.357,19.937,20.347,853958
2015-04-17,20.48,20.671,20.213,20.251,168177
2015-04-20,20.251,20.49,20.089,20.203,198058
2015-04-21,20.299,20.403,19.937,20.013,176964
2015-04-22,20.118,20.118,19.956,20.109,130438
2015-04-23,20.118,20.118,18.601,19.498,274086
2015-04-24,19.546,19.718,18.735,19.069,249666
2015-04-27,19.069,19.346,18.688,18.84,369098
2015-04-28,18.955,19.937,18.783,19.689,222804
2015-04-29,20.022,20.127,19.451,19.527,97924
2015-04-30,19.727,19.727,19.078,19.727,98361
2015-05-04,19.784,20.127,19.784,20.022,131334
